"2/14/2012 12:34:33",60,62.15,75.87,74.97,74.41,72.72,67.10,60.13
"2/14/2012 12:34:36",60,62.15,75.87,74.97,74.41,72.72,67.10,60.13
"2/14/2012 12:34:38",60,62.15,75.76,74.86,74.30,72.72,66.99,60.13
"2/14/2012 12:34:44",60,62.26,75.87,74.86,74.41,72.72,66.99,60.13
"2/14/2012 12:34:46",60,62.15,75.76,74.86,74.41,72.72,66.99,60.13
"2/14/2012 12:34:49",60,62.15,75.76,74.86,74.41,72.72,66.99,60.13
"2/14/2012 12:34:53",60,62.04,75.76,74.97,74.41,72.72,66.99,60.13
"2/14/2012 12:34:55",60,61.93,75.76,74.86,74.30,72.72,66.99,60.13
"2/14/2012 12:34:58",60,61.81,75.76,74.86,74.41,72.84,66.99,60.13
"2/14/2012 12:35:1",60,61.70,75.76,74.86,74.41,72.84,66.99,60.13
"2/14/2012 12:35:6",60,61.47,75.76,74.97,74.41,72.72,67.10,60.13
"2/14/2012 12:35:8",60,61.36,75.76,74.86,74.41,72.72,66.99,60.13
"2/14/2012 12:35:11",60,61.36,75.76,74.86,74.41,72.72,66.99,60.13
"2/14/2012 12:35:18",60,61.03,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:35:20",60,60.91,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:35:23",60,60.80,75.76,74.86,74.30,72.72,67.10,60.13
"2/14/2012 12:35:25",60,60.80,75.76,74.86,74.30,72.72,67.10,60.13
"2/14/2012 12:35:30",60,60.80,75.76,74.86,74.30,72.61,67.10,60.13
"2/14/2012 12:35:36",60,60.80,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:35:39",60,60.80,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:35:43",60,61.03,75.76,74.86,74.52,72.72,67.10,60.13
"2/14/2012 12:35:47",60,61.14,75.76,74.86,74.52,72.72,67.10,60.13
"2/14/2012 12:35:52",60,61.36,75.76,74.97,74.41,72.72,67.10,60.13
"2/14/2012 12:35:55",60,61.47,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:35:59",60,61.59,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:36:4",60,61.59,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:36:6",60,61.70,75.76,74.97,74.41,72.84,67.10,60.13
"2/14/2012 12:36:11",60,61.81,75.76,74.86,74.41,72.84,67.10,60.13
"2/14/2012 12:36:13",60,61.81,75.76,75.09,74.41,72.72,67.10,60.13
"2/14/2012 12:36:19",60,61.81,75.76,74.97,74.41,72.72,67.10,60.13
"2/14/2012 12:36:22",60,61.93,75.76,74.97,74.52,72.84,67.10,60.13
"2/14/2012 12:36:26",60,61.81,75.76,74.86,74.41,72.72,67.10,60.13
"2/14/2012 12:36:30",60,61.70,75.76,74.86,74.52,72.72,67.10,60.13
"2/14/2012 12:36:37",60,61.59,75.76,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:36:40",60,61.59,75.76,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:36:46",60,61.36,75.76,74.86,74.52,72.84,67.21,60.13
"2/14/2012 12:36:53",60,61.47,75.76,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:36:55",60,61.47,75.76,74.86,74.64,72.84,67.21,60.24
"2/14/2012 12:36:59",60,61.59,75.76,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:37:1",60,61.70,75.76,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:37:3",60,61.70,75.76,74.86,74.64,72.84,67.10,60.13
"2/14/2012 12:37:7",60,61.81,75.65,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:37:11",60,61.81,75.65,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:37:13",60,61.70,75.65,74.86,74.64,72.84,67.21,60.13
"2/14/2012 12:37:16",60,61.70,75.65,74.86,74.64,72.84,67.21,60.01
"2/14/2012 12:37:18",60,61.59,75.65,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:37:20",60,61.59,75.65,74.86,74.52,72.84,67.10,60.13
"2/14/2012 12:37:28",60,61.59,75.65,74.86,74.64,72.84,67.21,60.13
"2/14/2012 12:37:30",60,61.47,75.65,74.75,74.52,72.84,67.21,60.13
"2/14/2012 12:37:32",60,61.59,75.65,74.75,74.52,72.84,67.10,60.13
"2/14/2012 12:37:41",60,61.70,75.65,74.75,74.52,72.84,67.21,60.13
"2/14/2012 12:37:48",60,61.70,75.65,74.75,74.41,72.95,67.21,60.24
